disc,url
"Take The Day Off For Lids, Lashes & Lips Makeup Remover

Disclaimer:
Please note that you can purchase a maximum of 6 units from a particular range per transaction. 12 units are allowed if the products are from different ranges.",https://www.myntra.com/makeup-remover/clinique/clinique-take-the-day-off-for-lids-lashes--lips-makeup-remover-125ml/9589553/buy
"Shade name
Ecru WN 22

What it is 
Even Better Glow Light Reflecting Foundation 

What it does 
Instantly creates a natural radiance with subtle luminizing pigments
Vitamins C and E help create a brighter skin tone
Broad spectrum SPF 15 protects against future darkening
Stay-true pigments won't change color on your skin, for flawless, undetectable coverage
Non-streaking, non-settling
Non-Acnegenic
Ophthalmologist Tested
Appropriate for contact lens wearers
Sweat and humidity-resistant.

Disclaimer: Please note that you can purchase a maximum of 6 units from a particular range per transaction. 12 units are allowed if the products are from different ranges.",https://www.myntra.com/foundation/clinique/clinique-even-better-glow-spf-15-ecru-light-reflecting-foundation-wn22/9589055/buy
"Even Better Broad Spectrum SPF 15 Makeup Liquid Foundation - Neutral CN52

Features:
Wear oil-free, dermatologist-developed Even Better Makeup SPF 15 and something amazing happens:
Without any makeup, see improved clarity, a more even skin tone, visibly diminished age spots.
For all ethnicities in just four to six weeks.
2 & 3 skin types, moderately fair skin tone
Benefits:
Broad spectrum SPF helps evens skin tone
Protects your skin against future darkening.
Disclaimer: Please note that you can purchase a maximum of 6 units from a particular range per transaction. 12 units are allowed if the products are from different ranges.

About the Brand:
In 1968, a savvy beauty editor asked a leading dermatologist \""Can great skin be created?\"" Clinique was born. Clinique's mission has always been to provide the safest, most effective formulas in simple routines that bring remarkable results. Proudly allergy-tested and 100% fragrance-free, Clinique's skin care authority is truly global.",https://www.myntra.com/foundation/clinique/clinique-even-better-broad-spectrum-spf-15-makeup-liquid-foundation-30-ml---neutral-cn52/1980962/buy
Clinique Even Better All-Over Concealer & Eraser,https://www.myntra.com/concealer/clinique/clinique-even-better-all-over-concealer--eraser-6-ml/12779716/buy
"Men Face Wash
Suitable for normal to dry skin



Disclaimer : Please be aware ingredient listing may change and vary from time to time. Please refer to ingredient list on product package you receive for the most up to date list of ingredients.",https://www.myntra.com/face-wash-and-cleanser/clinique/clinique-for-men-face-wash/9590465/buy
"Pop Reds High-Shine Long-Lasting Lipstick - Red Carpet

Disclaimer
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.
Please note that you can purchase a maximum of 6 units from a particular range per transaction. 12 units are allowed if the products are from different ranges.",https://www.myntra.com/lipstick/clinique/clinique-pop-reds-high-shine-long-lasting-lipstick-36g---red-carpet/14975366/buy
"High Impact Waterproof Mascara - Black

Disclaimer 
Please note that you can purchase a maximum of 6 units from a particular range per transaction. 12 units are allowed if the products are from different ranges",https://www.myntra.com/mascara/clinique/clinique-high-impact-waterproof-mascara-8-ml---black/19209752/buy
Even Better Glow Light Reflecting Makeup SPF 15 Foundation 30 ml - Neutral CN 52,https://www.myntra.com/foundation/clinique/clinique-even-better-glow-light-reflecting-makeup-spf-15-foundation-30-ml---neutral-cn-52/19209192/buy
Dylan Blue Eau de Toilette,https://www.myntra.com/perfume-and-body-mist/versace/versace-men-dylan-blue-eau-de-toilette-100-ml/2394243/buy
Acqua Di Gio Eau de Toilette,https://www.myntra.com/perfume-and-body-mist/giorgio-armani/giorgio-armani-acqua-di-gio-eau-de-toilette-50ml/12486154/buy
Cool Water Eau de Toilette,https://www.myntra.com/perfume-and-body-mist/davidoff/davidoff-men-cool-water-eau-de-toilette-125-ml/93092/buy
Women White Tea Mandarin Blossom Eau De Toilette,https://www.myntra.com/perfume-and-body-mist/elizabeth-arden/elizabeth-arden-women-white-tea-mandarin-blossom-eau-de-toilette---100-ml/17849136/buy
"Notes:
Top notes: Bergamot, neroli, citron of diamante, bitter orange leaves
Middle/heart notes: Bergamot, neroli, citron of diamante, bitter orange leaves
Base notes: Oud wood, mineral amber, tonka beans, musk
How to use:
Spray onto body for a refreshing effect. Reapply as desired.",https://www.myntra.com/perfume-and-body-mist/versace/versace-men-pour-homme-eau-de-toilette-50-ml/2394222/buy
Carolina Herrera 212 NYC Deodorant,https://www.myntra.com/deodorant/carolina-herrera/carolina-herrera-men-212-nyc-deodorant-150-ml/7322589/buy
One Eau De Toilette Perfume,https://www.myntra.com/perfume-and-body-mist/calvin-klein/calvin-klein-unisex-one-eau-de-toilette-100ml/1344091/buy
One Eau De Toilette Perfume,https://www.myntra.com/perfume-and-body-mist/calvin-klein/calvin-klein-unisex-one-eau-de-toilette-200-ml/1344092/buy
"Discover Acqua di Gi Profondo, the masculine fragrance from Giorgio Armani. The contemporary and intense interpretation of Acqua di Gi blends marine notes with aromatic essences and a woody marine accord, going back to the range's origins: the sea. The refined navy blue color of the bottle pays tribute to Giorgio Armani's most iconic color.",https://www.myntra.com/perfume-and-body-mist/giorgio-armani/giorgio-armani-men-acqua-di-gi-profondo-eau-de-parfum-75ml/13776502/buy
Men Acqua Di Gio Eau de Parfum 125ml,https://www.myntra.com/perfume-and-body-mist/giorgio-armani/giorgio-armani--men-acqua-di-gio-eau-de-parfum-125ml/20526322/buy
Cool Water Eau de Toilette,https://www.myntra.com/perfume-and-body-mist/davidoff/davidoff-men-cool-water-eau-de-toilette-75-ml/93093/buy
Eros Pour Homme Natural Spray Eau De Parfum,https://www.myntra.com/perfume-and-body-mist/versace/versace-men-eros-pour-homme-natural-spray-eau-de-parfum-100-ml/14675766/buy
Paco Rabanne 1 Million Eau De Toilette,https://www.myntra.com/perfume-and-body-mist/paco-rabanne/paco-rabanne-men-1-million-eau-de-toilette-200ml/7605332/buy
"Top Notes: Bergamot, Neroli, Citron of Diamante, Bitte Orange Leaves
Heart Notes: Geranium, Clary Sage Flower, Blue Hycinth, Cedar Wood
Base Notes: Oud Wood, Mineral Amber, Tonka Beans, Musk",https://www.myntra.com/perfume-and-body-mist/versace/versace-men-pour-homme-eau-de-toilette-perfume-100ml/2394221/buy
"Notes:
Top notes: pomegranate, yuzu and frosted accord
Middle/heart notes: peony, magnolia and white waterly fresh lotus
The base introduces amber note extracted from plants, musk and red woods
How to use:
Spray onto body for a refreshing effect. Reapply as desired.",https://www.myntra.com/perfume-and-body-mist/versace/versace-women-bright-crystal-eau-de-toilette-90-ml/2394215/buy
"Notes:
Top notes: pomegranate, yuzu and frosted accord
Middle/heart notes: peony, magnolia and white waterly fresh lotus
The base introduces amber note extracted from plants, musk and red woods
How to use:
Spray onto body for a refreshing effect. Reapply as desired.",https://www.myntra.com/perfume-and-body-mist/versace/versace-women-bright-crystal-eau-de-toilette-50-ml/2394214/buy
"Notes
Top Note: Tamarind flower and Cranberries
Heart Note: Hellebore rose and Black Violet
Base Note: Massoia wood and Black Vanilla",https://www.myntra.com/perfume-and-body-mist/paco-rabanne/paco-rabanne-women-black-xs-eau-de-parfum-80ml/10303401/buy
Acqua Di Gio Eau de Parfum,https://www.myntra.com/perfume-and-body-mist/giorgio-armani/giorgio-armani-acqua-di-gio-eau-de-parfum-125ml/12486182/buy
Eros Eau de Toilette,https://www.myntra.com/perfume-and-body-mist/versace/versace-men-eros-eau-de-toilette-100-ml/2394229/buy
1 Million Parfum,https://www.myntra.com/perfume-and-body-mist/paco-rabanne/paco-rabanne-1-million-parfum-for-men-50ml/12853702/buy
"What it is:
An aura of femininity and elegance, Brilliant Wish offers a blend of star jasmine and fruity notes surrounded with pink pepper. Velvety notes are softened with sensual accords of amber and wood.

Fragrance Notes:
Top Notes:Pink Pepper, Citrus, Spicy Notes
Heart Notes: Jasmine, Violet, Floral Notes
Base notes: Amber, Woody Notes, Powdery Notes
 ",https://www.myntra.com/perfume-and-body-mist/chopard/chopard-women-brilliant-wish-eau-de-parfum-75-ml/10266605/buy
DAVIDOFF Man Cool Water Eau de Parfum,https://www.myntra.com/perfume-and-body-mist/davidoff/davidoff-man-cool-water-eau-de-parfum-100ml/15657044/buy
Men Le Parfum EDP,https://www.myntra.com/perfume-and-body-mist/mercedes-benz/mercedes-benz-men-le-parfum-edp---120-ml/14184016/buy
HUGO Man Eau de Toilette,https://www.myntra.com/perfume-and-body-mist/hugo-boss/hugo-boss-hugo-man-eau-de-toilette---40ml/16691260/buy
"This set includes
Cool Water Eau de Toilette
Cool Water All-In-One Shower Gel
Cool Water After Shave Balm",https://www.myntra.com/fragrance-gift-set/davidoff/davidoff-men-cool-water-festive-fragrance-gift-set/22224196/buy
Euphoria Eau De Toilette Perfume,https://www.myntra.com/perfume-and-body-mist/calvin-klein/calvin-klein-men-euphoria-eau-de-toilette-perfume-100ml/93149/buy
"The composition of Eternity for women opens with fresh citrus and green notes, that is followed by the note of violet and lily-of-the-valley, the note of carnation with its spiciness gives the floral heart slightly peppery accord, the final notes are gentle with powdery heliotrope, pink sandalwood and transparent musky notes",https://www.myntra.com/perfume-and-body-mist/calvin-klein/calvin-klien-eternity-women-eau-de-parfum/293991/buy
Cool Water Eau de Toilette,https://www.myntra.com/perfume-and-body-mist/davidoff/davidoff-women-cool-water-eau-de-toilette-100-ml/1344446/buy
Acqua Di Gio Eau de Toilette,https://www.myntra.com/perfume-and-body-mist/giorgio-armani/giorgio-armani-acqua-di-gio-men-eau-de-toilette-100ml/12486132/buy
Dylan Blue Eau de Toilette,https://www.myntra.com/perfume-and-body-mist/versace/versace-men-dylan-blue-eau-de-toilette-50ml/2394242/buy
Men Polo Blue Eau De Toilette Natural Spray,https://www.myntra.com/perfume-and-body-mist/ralph-lauren/ralph-lauren-men-polo-blue-eau-de-toilette-natural-spray---125-ml/21601648/buy
Acqua di Gio Profondo Eau de Parfum,https://www.myntra.com/perfume-and-body-mist/giorgio-armani/giorgio-armani-men-acqua-di-gio-profondo-eau-de-parfum-125ml/13776500/buy
Giorgio Armani Acqua Di Gio Deodorant 150ml,https://www.myntra.com/perfume-and-body-mist/giorgio-armani/giorgio-armani-acqua-di-gio-deodorant-150ml/12486142/buy
"Notes:
Top notes: Bergamot, neroli, citron of diamante, bitter orange leaves
Middle/heart notes: Bergamot, neroli, citron of diamante, bitter orange leaves
Base notes: Oud wood, mineral amber, tonka beans, musk
How to use:
Spray onto body for a refreshing effect. Reapply as desired.",https://www.myntra.com/perfume-and-body-mist/versace/versace-men-pour-homme-eau-de-toilette-30-ml/2394223/buy
The One Gold Intense Eau De Parfum,https://www.myntra.com/perfume-and-body-mist/dolce--gabbana/dolce--gabbana-women-the-one-gold-intense-eau-de-parfum---50ml/19158616/buy
Women Cool Water Reborn Eau De Toilette,https://www.myntra.com/perfume-and-body-mist/davidoff/davidoff-women-cool-water-reborn-eau-de-toilette---100-ml-/20869480/buy
"TOP NOTES: Citron from Diamante, Pear Sorbet, Neroli, Bergamot
HEART NOTES: Nymphea, Freesia, Orange Blossom, Mimosa
BASE NOTES: Amber wood, Palo Santo, Musk",https://www.myntra.com/perfume-and-body-mist/versace/versace-women-yellow-diamond-eau-de-toilette-30-ml/2394225/buy
Good Girl Eau de Parfum,https://www.myntra.com/perfume-and-body-mist/carolina-herrera/carolina-herrera-good-girl-eau-de-parfum-80-ml/17153334/buy
"Davidoff Men Cool Water Body Spray 150ml 
Davidoff Cool Water: embrace the power of the ocean",https://www.myntra.com/deodorant/davidoff/davidoff-men-cool-water-body-spray-150ml/2130022/buy
Women Romance Eau De Parfum Natural Spray,https://www.myntra.com/perfume-and-body-mist/ralph-lauren/ralph-lauren-women-romance-eau-de-parfum-natural-spray---100-ml/21601656/buy
Bottled Natural Spray Eau de Parfum,https://www.myntra.com/perfume-and-body-mist/boss/boss-men-bottled-natural-spray-eau-de-parfum---100ml/20173738/buy
Men Polo Blue Eau De Parfum Natural Spray,https://www.myntra.com/perfume-and-body-mist/ralph-lauren/ralph-lauren-men-polo-blue-eau-de-parfum-natural-spray---125-ml/21601658/buy
L.12.12 Pure Lui Blanc Eau De Toilette,https://www.myntra.com/perfume-and-body-mist/lacoste/lacoste-men-l1212-pure-lui-blanc-eau-de-toilette-100-ml/10240173/buy
